genes	logFC.time1h.treatTg	logFC.time2h.treatTg	logFC.time6h.treatTg	logFC.time24h.treatTg	logCPM	F	PValue	FDR
Capn6	-0.116128299876781	0.0825037586837937	0.142847305418344	-0.0911473523542198	1.64912687506537	0.109029193263107	0.978551877953227	1
1600010M07Rik	6.02703252838066	3.60461858798532	5.29093383300628	1.74419674895374	-2.65720748713303	0.108526597651265	0.978566401621773	1
1700009N14Rik	5.30419882134127	3.00479126543949	5.41402151287267	0	-2.9155827885849	0.108386391222396	0.978640865875253	1
Cep131	0.0581276249356012	-0.00868238449294285	-0.0429179946724799	-0.0711698788707774	4.98264588915377	0.1087104280315	0.978674300096952	1
1700108J01Rik	0.336118005085484	1.3659668701257	2.53338417038837	0	-2.66433781586867	0.108619439675969	0.978783903821983	1
Ifnab	2.58686933176263	5.70935535322295	5.63178082760527	0	-3.05267177178209	0.107883673300519	0.978819266156762	1
Sub1	-0.0289386502950317	-0.0294908328249574	-0.0587479036657403	-0.0774181664936715	6.80976149793599	0.108077596546147	0.978902615386858	1
Olfr1395	6.1628253066496	3.31414861672518	5.82099358081418	0	-2.41057876895302	0.107506940805174	0.978958539694146	1
Cel	2.84316737344958	2.71502230938915	3.69422696729619	2.67683988500295	-0.493481836447163	0.108244904613453	0.978986963172561	1
Zkscan8	-0.0207122854507314	-0.0615863590972929	0.00285452541282858	0.0159288955018425	6.42249638068642	0.107840790145229	0.97898777419224	1
Gp1ba	3.01620346294374	2.56043356712086	3.78269070147944	0.677722465611046	-1.30381649766573	0.107944561565538	0.979022583766471	1
Porcn	-0.103579106156238	0.0359541204743779	-0.0438694148446052	-0.120040464259206	3.48013532494945	0.10771595045055	0.979032300695602	1
Snx30	0.034315845719918	-0.0359978028999635	-0.00414441408445397	-0.0425259176618224	7.05812703180757	0.107557481393427	0.979089478527281	1
Lgsn	4.27150452236843	5.50849420582748	2.83964338905543	0	-1.91879309229435	0.107125249211628	0.979102336439294	1
Il1rapl1	1.37788401368084	1.43191080669934	2.5940647515227	2.8323336421545	-2.58694608587636	0.107553360392882	0.97920660390373	1
Odf1	1.25869677923445	2.64092250854149	2.21738147469466	0	-1.66056852134777	0.107407728770532	0.979260146472196	1
Ivl	5.30418173895189	4.34964642776641	5.90647575116821	2.48829696303934	-2.56203955213413	0.106594781229283	0.979334695721568	1
A930007I19Rik	0.349710993923971	0.24089027858162	0.0510315232620867	0.266318131353107	1.24585320431944	0.106835930167593	0.979337048886039	1
Vma21	0.0133827952972117	0.0246040807330513	-0.0545795150534532	-0.0338587453001718	7.61410597322525	0.106690074513068	0.979399580352148	1
Olfr1414	3.02436928039963	4.08656682202533	4.24355529704649	1.04272476449301	-2.36502410513147	0.106249784460226	0.979494846687193	1
Gm1604b	0.0257058540707998	0.518776748322926	0.51849847691943	-0.189150755609606	-1.07251755883927	0.107245128664337	0.9795001321519	1
Arhgef6	-0.098923824087405	0.0659117008124933	-0.000228504712817359	0.141983192396867	2.45701849280556	0.106359162026248	0.979515308816835	1
4930428E07Rik	1.78390478853353	1.35508931019694	4.19689180619696	0.874145111493888	-2.43625454753158	0.105950342954796	0.979625070037885	1
Krtap6-2	5.41702385634313	3.06527158998419	4.44685718776961	0	-2.99293226724249	0.105292506549536	0.979680944554326	1
Olfr523	4.92569983157148	3.25087792663573	4.84546735570795	0.874129353761495	-2.36444933455548	0.105247217262995	0.979708047927091	1
Gm3264	-0.0350084684641668	-0.79855673174101	-0.16867185943623	-0.269455805392399	-1.47939800899979	0.106799517892039	0.979717018727871	1
Mtf1	0.0464051237701861	0.0594881323803655	0.00630474815409362	0.0764227765994839	5.89435033516256	0.105780538779848	0.979722661707448	1
Kcnn2	0.0609053944751306	-0.00189199979587368	0.305859440287022	-0.06555257120395	1.24033125413857	0.105716101874454	0.979734214951066	1
Gm15880	2.01025935492629	2.98435915260472	2.61902918634659	0.798683340954385	-1.34984562890428	0.105454721127222	0.979951961971284	1
Slc22a19	3.59902782931746	7.09392207541086	4.40032582247703	1.7442021515766	-2.40411540399617	0.104645415551453	0.979964478440389	1
Olfr1148	1.71110379422504	0.107930941913942	-0.188298063429628	0	-2.75938454140957	0.105049820961211	0.980047667034267	1
Gm5712	3.03981789783762	3.45634387729891	5.63178082760527	1.37215324653674	-1.94738802703899	0.104398773555874	0.980120850204504	1
0610040F04Rik	0.0208616385540878	0.219460645780276	0.0711090930821743	0.35698852901584	0.805786585822327	0.104436023518208	0.980189971428586	1
Olfr1386	3.79023737264871	2.85283844368629	5.29065739368459	0	-3.0087599908758	0.103571703016954	0.98022999185993	1
Gm10007	6.28621614796038	6.47524825144736	3.31346041622088	0	-2.71600601409268	0.103961991146963	0.980235271752502	1
Spata4	2.3057614469196	2.32300949131704	3.86261419121932	0.107325213492144	-2.8920970158835	0.104027275105642	0.980235687909654	1
Fbxo33	-0.00705255607507018	0.0186106547813222	0.0734838682870946	-0.00996209064800057	6.27041011523195	0.104220272374965	0.980271974375559	1
BC061237	2.32507380539936	0.631582184465539	1.84738606219824	0	-3.05436096107328	0.103411464035648	0.980427682029561	1
Sephs2	-0.0160006777010725	-0.021959199250794	-0.0878911513053648	-0.0354589675919887	5.74782922786997	0.103389979341531	0.980561716861145	1
1700067P10Rik	1.9463931657567	1.23624159562394	3.62795564951967	0	-2.78614518027205	0.103336838770505	0.980572048659725	1
4930512B01Rik	1.64352336761641	2.61972889346303	2.49433062040391	2.51100486754711	-1.71280776007056	0.103634897779904	0.98059320112575	1
Bpifa3	3.4820511716971	2.47657008834141	2.72413793418059	-0.639808041398305	-2.01712422184038	0.102989044814505	0.980658116965152	1
Olfr49	2.2752256122442	6.06564877782983	4.44685718776961	0	-3.2546365182875	0.101878185721692	0.980752768058861	1
Cox11	-0.0762902558143147	0.0422042425648204	-0.0280692522764001	0.0461303625321984	4.50766889004594	0.102818008640911	0.980760226499688	1
1700017N19Rik	1.21424129107067	2.7531985835975	2.64134144503309	0	-2.44790215559848	0.102729235881534	0.980809417245662	1
Setmar	0.0833036299401371	0.0477548579645804	0.0210417102803939	0.193298818038097	2.41733383716834	0.102516816136152	0.980862780947352	1
Gm15612	0.14259653938955	0.238469864929509	-0.107310644642568	0.0055514732839307	1.74947959405382	0.10228416724588	0.980939136191682	1
Olfr155	6.45469511029924	6.97265314021352	4.60918965945022	2.27962572852323	-2.43584994410088	0.102016103281665	0.980944836950626	1
Vmn2r14	3.36618385272508	1.04672787411008	0	0	-3.00316690055856	0.101720009475601	0.980995688602355	1
Il16	6.18405970116633	4.36809765619637	6.02004712204065	6.06190097800283	-0.191264181010369	0.101875991959595	0.981012535575787	1
G630090E17Rik	1.93803807209618	1.28288306795038	1.23182879529838	1.74074878720302	-1.81580695977417	0.102648756990522	0.981079979854918	1
Ahsa2	-0.0643893134061109	-0.130621417095826	-0.103774194221782	-0.041742536811138	4.74170384260389	0.101842314906829	0.98109698995135	1
Slain1os	2.08506032203548	4.38454436912101	4.15748967256774	0	-2.42169721375107	0.101446941359261	0.981139280020456	1
Siva1	0.0501097901137587	0.0163677391734437	0.0489921904593298	0.107245207689044	4.5738592238468	0.101243009835986	0.981302586368895	1
Pde7a	0.0188775582963845	-0.0347055190564765	0.0631540279021455	-0.0226075410748852	5.65818386780688	0.1012083935664	0.981314476964186	1
A330048O09Rik	0.573464041539081	2.73267205421249	2.50559090536077	0	-3.00495873868503	0.100847747184191	0.981319509390861	1
Sfta2	2.148879796309	2.4615524420908	5.41402151287267	2.03558003326167	-2.55083466471144	0.100894730004556	0.981399801528271	1
Olfr543	3.50110954406814	7.05431727277909	5.82099358081418	3.37854706377162	-2.55034619467339	0.100627739335929	0.981400626307584	1
Calm4	3.48857532705449	2.95494678339309	5.41349582259192	4.30744132531808	-2.72257434556281	0.100358847254013	0.981555588932119	1
Igfbp1	4.23884189529381	4.22603485308249	5.82029288685149	2.08545515787528	-1.98763244106009	0.100165307119103	0.981589367632028	1
Gbgt1	1.51331497678445	0.797220046657215	1.43774236024184	1.07164967838383	-0.703941106117288	0.100890436246424	0.981595946245764	1
Snrpn	0.625923772290537	0.560050254074632	0.973744111728611	0.770911651134916	-1.41838824650802	0.101270948678787	0.981612584556182	1
Slc6a20b	3.98385026497656	2.76845104335885	3.20730395380971	1.25139884721701	-0.8845945595461	0.100514551647578	0.981613751460033	1
1110037F02Rik	-0.0297811159530535	0.0473157899760571	-0.0149336529841102	0.0250201324081847	7.04197972633894	0.10032652819439	0.981615241943489	1
Olfr532	3.06430023331991	1.70113408755288	4.19689180619696	3.00901255792511	-2.94649948910221	0.0998708076408943	0.981630567106553	1
1700027A15Rik	6.22564542831651	3.69854227877615	5.29145955776611	3.00902876032235	-2.71123937180611	0.0999200280987113	0.981631647582909	1
Ly6f	1.50981615814157	2.50245871735074	3.51124438603149	2.51100486754711	-2.70069216673024	0.0996423474611452	0.981720054698411	1
Saxo1os	2.30584056465577	4.8992162346572	4.65987084532751	0	-2.90103244160627	0.0990806136831382	0.981768322580206	1
Mir5128	-0.0145451652821351	0.234544344676757	-0.531402119105581	-0.472300693948475	-1.4592892090269	0.100549285408831	0.981845196301037	1
Vmn2r77	5.0483681020409	3.12377645526343	2.15927314282829	3.00902876032235	-3.07509159024649	0.0987539212448271	0.981881144971815	1
Klk1b24	5.2699863412631	4.84676834314091	6.97655038040032	6.97248507416202	-1.69451284918247	0.0989606701489515	0.981916790870961	1
Serpinb6d	3.086376306672	2.4847274423729	5.52699781402829	1.7442021515766	-2.07214792984979	0.0992856943949787	0.981921478314264	1
Gm5771	3.89426171280148	2.74955892183403	5.15753141691438	0	-2.73361373166693	0.0990452873543047	0.981923449949737	1
Kprp	2.9636119376828	2.50780469204844	3.89036884403645	0.994536870796713	-1.05164563564672	0.0991407913972786	0.982062806517857	1
Lce1j	3.69117265531271	6.79369523821455	5.15753141691438	3.67245554704728	-2.65571757629248	0.0984903877690274	0.982117128496918	1
Vmn2r84	2.92627312263332	3.00133100530265	4.65075778048944	0	-2.044607992927	0.0982925550395502	0.982177941353596	1
Mir7655	1.24068474883766	1.29658009145868	1.31727620630952	0.968515287083676	-2.11966246900493	0.0994643173769782	0.982187407800044	1
Olfr482	4.73725289881129	2.91575623422217	5.0099091890997	3.00902876032235	-3.13737463485926	0.0979234872971143	0.982248514198129	1
A230009B12Rik	2.85458427597979	3.3048753928392	4.24355529704649	-1.63687551378561	-2.00779525465294	0.0981632600462185	0.982267845839349	1
1700124L16Rik	0.47662055413588	-0.0829985356337548	-0.317319779496964	-0.623441997912347	-1.29162540317142	0.0992826803939574	0.982274910940768	1
Arap2	-0.0754027010844383	-0.0614907408379945	-0.0550227149889896	0.0103584421227104	5.19630154376762	0.0979503026441175	0.98241536557273	1
Mndal	0.48779812016217	0.133055022356531	-0.0788543359119517	-0.0617072902313261	-0.55280319912975	0.0978547201482472	0.982591057449326	1
H2-T24	4.26650757261832	3.56946730145429	6.66871275041428	1.7442021515766	-1.52506422886602	0.0969327150379769	0.982630448334076	1
Mnda	5.41694474003921	6.69567730483227	2.99601634080055	4.86818298517034	-2.80036224413587	0.0968706324590315	0.982703681997165	1
Zfp595	-0.155104072861564	-0.213026233549877	-0.0173128328668732	-0.131007895805972	2.58703315093389	0.0969218845143673	0.982755710182041	1
Olfr118	3.79012400447879	3.64252698946332	5.9876335224259	3.00902876032235	-2.90261143327806	0.0962233663404133	0.982793774995717	1
Insl5	3.70475920173575	2.655848271655	4.44685718776961	1.7442021515766	-3.06316995606945	0.0963462170339389	0.982794052575039	1
Mir3544	2.92096590158663	5.89832408065953	5.00938339542235	0	-3.20987252287681	0.0960596844624984	0.982835346905121	1
Mgp	4.34016916288007	6.97265314021352	5.82099358081418	2.03557860896283	-2.7599805938219	0.09609423826754	0.982849012290421	1
4932412D23Rik	2.07869616827225	3.58383928793007	2.39956260016331	1.53248849942412	-1.61003655668059	0.0966088369646163	0.982909962550559	1
Myoz2	1.78489884917877	2.62411458815867	1.38181580582914	1.37214244491838	-2.44032308197913	0.096761795802873	0.982920972964742	1
Gm9958	-0.0954973697594458	0.0503320332254651	0.0145232602264974	0.117243512590024	2.64225131868292	0.0964055651224862	0.982926261176952	1
Gm11681	3.74946939531136	7.05446700858848	5.98793955178458	0	-2.51139943765873	0.095867940392392	0.982960969441792	1
Cyp2c68	3.35829680018321	5.80685107998358	3.89439768284881	3.00902335950308	-3.06950530090594	0.0957276854373907	0.982979539700156	1
Olfr9	5.71078514148574	3.43064585503091	5.82004559212334	3.00902876032235	-2.68051074002165	0.0958839915690394	0.983005636021485	1
Gja10	0.945017032295378	0.105103091327265	0.829820473873608	-0.251142460978108	-1.72697254027164	0.0966817092563995	0.983023888913824	1
4930507D10Rik	5.71001571318374	3.82484243870098	6.80742945469542	0	-2.74095603581268	0.0954979110634278	0.983114743716519	1
1810043G02Rik	-0.00548295404332901	0.111624745478808	0.0828645640988245	0.0708315544791791	4.09430941076926	0.0956571862824917	0.983173163397305	1
Fabp9	3.80285595495994	2.54131473193312	1.8477367502229	1.23052409037754	-2.63167227631297	0.0954904863522313	0.983177399774973	1
Gm10696	5.18228842398774	6.065819750661	4.60862082155856	3.67776983584329	-2.59721656487565	0.0954936671937813	0.98322735963656	1
5430431A17Rik	1.38771140025668	1.78926648598165	0.651305020084769	0.677740083489812	-2.25882470127605	0.0960112511299246	0.983229130964467	1
2310050C09Rik	4.12604323611829	3.91062127095441	6.85317113615474	3.91650124230884	-2.14541025632651	0.0951961040452008	0.983241286352879	1
Olfr1364	4.90131389350678	3.85396366543084	2.57101013797876	0	-2.75698015566933	0.0950449999691946	0.983263105922701	1
Mnd1-ps	4.5844788067381	4.81298008774014	2.79066469569862	3.37854166385366	-2.46788793404298	0.0950522039168112	0.983303032109897	1
Gm5796	-0.326936944198686	-0.553725291545356	0.0354355023590681	-0.495508260023316	-0.851643688245616	0.0954954403360652	0.983432405615587	1
Acnat2	3.17740328115999	2.97297055741296	5.63108004160713	0	-2.18497305536297	0.0942622681989009	0.983531749993656	1
D730050B12Rik	5.30439123338472	2.74919453547968	2.89046997882099	3.37854706377162	-2.51496076292102	0.0942228656191395	0.983606303213809	1
Tnnc2	2.21165590650601	2.83872957509908	1.83420287244172	3.33566483198572	-1.83581702108741	0.0947711676043456	0.983607155162956	1
Zfp2	0.070143214726322	0.10341685592544	0.143789182103813	0.157208794671743	3.23477356236382	0.0942247625403869	0.983639117709057	1
Crygc	6.2261152058291	3.32443174093701	5.29145955776611	0	-2.81191200251856	0.0937058883732949	0.983690408100789	1
Myl10	3.54265158184001	4.37041476824571	2.87579040598587	-1.63687551378561	-1.72990276339585	0.0935580844259831	0.983694643504174	1
Gm11426	3.50663888672403	5.20211708830424	6.27407892105221	2.48829696303934	-2.24005615215094	0.0933356454498587	0.983857235138937	1
Cyp2d37-ps	5.61933516440801	3.5234223410741	5.63090489807152	3.00911169341404	-2.82843876896003	0.0931520593562531	0.983901182765468	1
A230108P19Rik	2.77958632331937	3.04063625330928	4.32391028733531	3.37854706377162	-2.43379584046219	0.0930722294649272	0.983975500931712	1
Olfr1410	6.09671972911927	4.77085299059373	3.32192275128307	0	-1.86126809677086	0.0927754547939321	0.983999045614463	1
Olfr549	5.04848140987578	3.00320823310752	4.44685718776961	0	-2.93484782846666	0.092423497537915	0.984007194489932	1
Olfr524	3.40854898382587	2.70226309069451	5.63108004160713	0	-2.52679276415024	0.092786509677983	0.984018650196087	1
Polg2	0.126259110237933	-0.0771675015967671	0.0698358841210032	0.241489786309085	2.14730891580403	0.0927156150086978	0.984122122135426	1
Klk1	3.05914358752732	3.00088495546442	1.88288141498903	1.90678552376137	-1.73980690308461	0.0930583066479223	0.984146200619233	1
4930433N12Rik	3.84310210582593	2.95487675001108	5.63178082760527	1.74419674895374	-2.46633223334693	0.0921653529465353	0.984194532895686	1
Dmgdh	2.57133833006348	3.27949828724811	3.98570897651476	3.110134767172	-0.585058056547875	0.0925278150110105	0.984274070361169	1
Gm11541	3.11569669538231	3.15592902803136	5.72847336412131	1.74419674895374	-2.44630286146541	0.0919433787254869	0.984278652894434	1
4933430N04Rik	1.57744880081111	2.42048435895878	0.881385057328828	2.51100486754711	-2.72208278000358	0.0919487780300835	0.984287071513767	1
Pdzph1	3.21396767290828	3.37139259348042	5.14497062484612	1.74166615006805	-1.84948125576952	0.0919767852022737	0.984291042682446	1
Abcg2	-0.0596491569895552	0.1489003838544	0.171418099234099	0.0456817125848809	2.16112880020873	0.0921601168744695	0.984299361431787	1
Adnp	0.138816243406308	0.0696377620414202	0.0161235168560865	0.197634297882757	2.75938408488657	0.0920125713401528	0.984347773902806	1
Clock	-0.0657778005009129	-0.0659466726637607	-0.0250743990032209	-0.0319122689423887	8.23595081507552	0.0918909513865221	0.984387127895225	1
Spata19	2.15251708595	2.4630998519121	2.9983486341574	0.504773433772478	-2.01115180869075	0.0919428963492475	0.984415691501335	1
